No;Nama Dosen;ID Dosen;Judul;Tahun;Jenis Artikel Ilmiah;Database Artikel;Link
648;Dr. Istiadi, S.T., M.T.;14;Mamdani fuzzy expert system for online learning to diagnose infectious diseases;2022;Penelitian;Google Scholar, Scopus, Garuda;https://jurnal.iaii.or.id/index.php/RESTI/article/view/4656/686
649;Dr. Istiadi, S.T., M.T.;14;Museum Angkut Virtual Tour Dengan Optimasi Penelusuran Menggunakan Algoritma A-Star;2022;Penelitian;Google Scholar, Garuda;http://ejurnal.unmerpas.ac.id/index.php/informatika/article/downloadSuppFile/286/24
650;Dr. Istiadi, S.T., M.T.;14;PENILAIAN RESIKO ERGONOMI PADA USAHA BATIK DI OMA DIFFABEL LAWANG;2022;Pengabdian Masyarakat;Garuda;https://garuda.kemdiktisaintek.go.id/documents/detail/4532813
651;Dr. Istiadi, S.T., M.T.;14;Peningkatan kapasitas proses produksi ukm keripik tempe melalui implementasi mesin pemotongan tempe;2022;Pengabdian Masyarakat;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/js/article/downloadSuppFile/3468/611
652;Dr. Istiadi, S.T., M.T.;14;PERAMALAN PENJUALAN AQILA FROZEN FOOD MENGGUNAKAN METODE EXPONENTIAL SMOOTHING HOLT WINTER;2022;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/4371/2412
653;Dr. Istiadi, S.T., M.T.;14;RANCANG BANGUN SISTEM PAKAR PENDIAGNOSA PENYAKIT TUBERKULOSIS (TBC) MENGGUNAKAN METODE DEMPSTER SHAFER;2022;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/4337/2381
654;Dr. Istiadi, S.T., M.T.;14;Rule-Based Control Strategy for Tempe Fermentation Incubator with Internet of Things Monitoring;2022;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180527393&origin=inward
655;Dr. Istiadi, S.T., M.T.;14;Sistem Pemantau dan Kendali Tekanan Gas SF6 PMT Gardu Induk Melalui IoT;2022;Penelitian;Google Scholar, Garuda;https://e-journal.trisakti.ac.id/index.php/jetri/article/view/10831/7530
656;Dr. Istiadi, S.T., M.T.;14;Approachability Evaluation of Virtual Reality Educational Game: The Case of Keepin;2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111096168&origin=inward
657;Dr. Istiadi, S.T., M.T.;14;Aquascape Dengan Kontrol Fotosintesis Buatan Pada Tanaman Air Menggunakan Metode Kendali Logika Fuzzy;2021;Penelitian;Google Scholar, Garuda;https://ejournal.undip.ac.id/index.php/transmisi/article/view/36946/pdf
658;Dr. Istiadi, S.T., M.T.;14;Coffee Bean Quality Classification Using MultilayerPerceptron Based on LCH Color Feature;2021;Penelitian;Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003019901&origin=inward
659;Dr. Istiadi, S.T., M.T.;14;DAMPAK MBKM TERHADAP MAHASISWA MAGANG DI PLN UPDL PANDAAN;2021;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/3438/1878
660;Dr. Istiadi, S.T., M.T.;14;Design of Portable Automatic Weather Station Based on Raspberry PI;2021;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jsae/article/view/3048/1996
661;Dr. Istiadi, S.T., M.T.;14;Diagnosis of induction motor bearing defect using discrete wavelet transform and artificial neural network;2021;Penelitian;Google Scholar, Garuda;https://publikasi.mercubuana.ac.id/index.php/sinergi/article/view/8155/3949
662;Dr. Istiadi, S.T., M.T.;14;EVALUASI KEEFEKTIFAN PROGRAM PERTUKARAN PELAJAR ANTARA PROGRAM STUDI TEKNIK INDUSTRI UNIVERSITAS WIDYAGAMA MALANG DENGAN PERGURUAN TINGGI DALAM DAN LUAR NEGERI;2021;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/3437/1877
663;Dr. Istiadi, S.T., M.T.;14;EVALUASI KEPUASAN PESERTA PELATIHAN MANAJEMEN DAN ALAT PRODUKSI PADA HOME INDUSTRY KRIPIK TEMPE MALANG;2021;Pengabdian Masyarakat;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/3383/1840
664;Dr. Istiadi, S.T., M.T.;14;Hardware in the Loop Simulation of Control Optimal of DC Motor Base on Modified Quantum-Behaved Particle Swarm Optimization;2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111135554&origin=inward
665;Dr. Istiadi, S.T., M.T.;14;Image Classification of Canaries Using Artificial Neural Network;2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138321141&origin=inward
666;Dr. Istiadi, S.T., M.T.;14;Klasifikasi Kualitas Biji Kopi Menggunakan MultilayerPerceptron Berbasis Fitur Warna LCH;2021;Penelitian;Google Scholar, Garuda;https://jurnal.iaii.or.id/index.php/RESTI/article/view/3438/503
667;Dr. Istiadi, S.T., M.T.;14;Metode AHP Dan SAW Dalam Penentuan Penutupan Ruas Jalan Sebagai Upaya Pencegahan Penyebaran Covid-19;2021;Penelitian;Google Scholar, Garuda;https://publikasi.mercubuana.ac.id/index.php/fifo/article/downloadSuppFile/13459/2592
668;Dr. Istiadi, S.T., M.T.;14;Modeling of Convolutional Neural Networks for Detection and Classification of Three Vehicle Classes;2021;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111171454&origin=inward
669;Dr. Istiadi, S.T., M.T.;14;Perbandingan Metode CBR dan Dempster-Shafer pada Sistem Pakar Terintegrasi Layanan Kesehatan;2021;Penelitian;Google Scholar, Scopus, Garuda;https://jurnal.iaii.or.id/index.php/RESTI/article/view/3612/519
670;Dr. Istiadi, S.T., M.T.;14;Prototype Data Logger Multimeter Digital Secara Wireless Berbasis Smartphone;2021;Penelitian;Garuda;https://jurnal.widyagama.ac.id/index.php/jasee/article/view/25/18
671;Dr. Istiadi, S.T., M.T.;14;Rancang Bangun Sistem Keamanan Sepeda Motor Berbasis RFID dan GPS Tracker;2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:NaGl4SEjCO4C
672;Dr. Istiadi, S.T., M.T.;14;Sistem Pakar Online untuk Penyakit Menular Layanan Otomasi Konsultasi dengan Sistem Rekomendasi Layanan Kesehatan;2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:738O_yMBCRsC
673;Dr. Istiadi, S.T., M.T.;14;Sistem Pendukung Keputusan Pemilihan Cat Menggunakan Simple Additive Weighting Dan Weighted Product;2021;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/1314/1454
674;Dr. Istiadi, S.T., M.T.;14;Sistem Rekomendasi Tempat Wisata di Malang Raya Dengan Metode Fuzzy Berbasis Web;2021;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:l7t_Zn2s7bgC
675;Dr. Istiadi, S.T., M.T.;14;STRATEGI IMPLEMENTASI MBKM DI PROGRAM STUDI TEKNIK ELEKTRO UNIVERSITAS WIDYAGAMA MALANG;2021;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/3447/1886
676;Dr. Istiadi, S.T., M.T.;14;Temu Kembali Kemiripan Motif Citra Tenun Menggunakan Transformasi Wavelet Diskrit Dan GLCM;2021;Penelitian;Google Scholar, Scopus, Garuda;https://jurnal.iaii.or.id/index.php/RESTI/article/view/3484/495
677;Dr. Istiadi, S.T., M.T.;14;Analisis sentimen aplikasi go-jek menggunakan metode SVM dan NBC (Studi kasus: Komentar pada play store);2020;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1905/1345
678;Dr. Istiadi, S.T., M.T.;14;Case Service System at the Child Welfare Institution using the Case-Based Reasoning Method;2020;Penelitian;Google Scholar, Garuda;https://ijeepse.id/journal/index.php/ijeepse/article/view/48/47
679;Dr. Istiadi, S.T., M.T.;14;Deteksi Jumlah dan Pengenalan Wajah Manusia Menggunakan Metode Histogram of Oriented Gradient dan Viola Jones.;2020;Penelitian;Google Scholar, Garuda;http://publikasi.dinus.ac.id/index.php/technoc/article/view/2626/1812
680;Dr. Istiadi, S.T., M.T.;14;Donor Collectors Route Optimisation using Genetic Algorithm Method;2020;Penelitian;Google Scholar, Garuda;https://ijeepse.id/journal/index.php/ijeepse/article/view/37/41
681;Dr. Istiadi, S.T., M.T.;14;Identifikasi Jenis Burung Lovebird Menggunakan Fitur Histogram Dengan Evaluasi Sse;2020;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1956/1360
682;Dr. Istiadi, S.T., M.T.;14;Implementation of Steganography Image System on Android Using LSB Embedding Method;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:NMxIlDl6LWMC
683;Dr. Istiadi, S.T., M.T.;14;Infectious Disease Expert System Using Dempster Shafers With Recommendations for Health Services;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:-f6ydRqryjwC
684;Dr. Istiadi, S.T., M.T.;14;LoveBird Type Classification Using Fuzzy Logic and Artificial Neural Networks With Three Levels Of Features;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:K3LRdlH-MEoC
685;Dr. Istiadi, S.T., M.T.;14;Naive Bayes classifier optimization for text classification on e-government using particle swarm optimization;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:RGFaLdJalmkC
686;Dr. Istiadi, S.T., M.T.;14;Noise Reduction in RTL-SDR using Least Mean Square and Recursive Least Square;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:4JMBOYKVnBMC
687;Dr. Istiadi, S.T., M.T.;14;Optimasi naive Bayes classifier untuk klasifikasi teks pada e-government menggunakan particle swarm optimization;2020;Penelitian;Google Scholar, Garuda;https://jtsiskom.undip.ac.id/article/downloadSuppFile/13362/374
688;Dr. Istiadi, S.T., M.T.;14;Optimisasi Parameter Support Vector Machine Berbasis Algoritma Genetika pada Klasifikasi Teks Pengaduan Masyarakat;2020;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1904/1344
689;Dr. Istiadi, S.T., M.T.;14;PENGEMBANGAN DAN PELATIHAN MODUL PEMBELAJARAN INTERNET OF THINGS (IOT) PADA SMK WIDYAGAMA MALANG;2020;Pengabdian Masyarakat;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/2015/1418
690;Dr. Istiadi, S.T., M.T.;14;Pengurangan Noise Pada RTL-SDR Menggunakan Least Mean Square Dan Recursive Least Square;2020;Penelitian;Garuda;https://jurnal.iaii.or.id/index.php/RESTI/article/view/1667/230
691;Dr. Istiadi, S.T., M.T.;14;SISTEM PAKAR ANALISA KEPRIBADIAN DAN MINAT DIRI DALAM MENENTUKAN JURUSAN MENGGUNAKAN METODE DEMPSTER SHAFER BERBASIS WEB (STUDI KASUS DI SMKN 5 MALANG);2020;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1946/1350
692;Dr. Istiadi, S.T., M.T.;14;SISTEM PAKAR ANALISA KEPRIBADIAN DAN MINAT DIRI DALAM MENENTUKAN JURUSAN MENGGUNAKAN METODE DEMSPER SHAFER BERBASIS WEB (STUDI KASUS DI SMKN 5 MALANG);2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&cstart=100&pagesize=100&citation_for_view=fh1GHqgAAAAJ:TFP_iSt0sucC
693;Dr. Istiadi, S.T., M.T.;14;Sistem Pakar Diagnosis Penyakit Pada Perokok Aktif Menggunakan Metode Forward Chaining Berbasis Web;2020;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1947/1351
694;Dr. Istiadi, S.T., M.T.;14;Sistem Pakar Mendeteksi Gangguan Gizi Pada Anak Balita Menggunakan Metode Certainty Factor Berbasis Web;2020;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1948/1352
695;Dr. Istiadi, S.T., M.T.;14;Sistem Pakar Penyakit Menular Menggunakan Dempster Shafer Dengan Rekomendasi Tempat Layanan Kesehatan;2020;Penelitian;Garuda;https://jurnal.iaii.or.id/index.php/RESTI/article/view/1332/197
696;Dr. Istiadi, S.T., M.T.;14;Sistem Pemantauan Dan Pengendalian Rumah Jamur Dengan Metode Fuzzy Secara Wireless;2020;Penelitian;Google Scholar, Garuda;https://jurnal.umk.ac.id/index.php/simet/article/view/3975/2086
697;Dr. Istiadi, S.T., M.T.;14;The Effects Of Liquidity, Solvency, Type Of Industry, And Auditor Switching On Audit Report Lag In Lq45 Index Companies;2020;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:wbdj-CoPYUoC
698;Dr. Istiadi, S.T., M.T.;14;IMPLEMENTASI DAN KOMPARASI ALGORITMA FUZZY C-MEANS DAN K-MEANS UNTUK MENGELOMPOKKAN SISWA BERDASARKAN NILAI AKADEMIK DAN PERILAKU SISWA;2019;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1118/921
699;Dr. Istiadi, S.T., M.T.;14;OPTIMASI RUTE PENJEMPUTAN PENUMPANG TRAVEL MENGGUNAKAN ALGORITMA GENETIKA BERDASARKAN TINGKAT KEMACETAN LALU LINTAS;2019;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1134/937
700;Dr. Istiadi, S.T., M.T.;14;PEMBUATAN INFUS ELEKTRONIK RUMAH SAKIT;2019;Pengabdian Masyarakat;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/js/article/view/1285/1043
701;Dr. Istiadi, S.T., M.T.;14;Rancang Bangun Detektor Standart Preform Botol Minuman Menggunakan Metode Jaringan Saraf Tiruan;2019;Penelitian;Garuda;https://jeeeu.umsida.ac.id/index.php/jeeeu/article/view/1612/1812
702;Dr. Istiadi, S.T., M.T.;14;RANCANG BANGUN SISTEM PEMBERIAN MAKANAN DAN MONITORING KONDISI KESEHATAN PADA HEWAN BERBASIS APLIKASI ANDROID;2019;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1119/922
703;Dr. Istiadi, S.T., M.T.;14;SISTEM LAYANAN DESAIN PAKAIAN BERBASIS ANDROID;2019;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1138/941
704;Dr. Istiadi, S.T., M.T.;14;SISTEM PENDUKUNG KEPUTUSAN PENENTUAN DAERAH PENJUALAN PRODUK MAMYPOKO MENGGUNAKAN FUZZY C-MEANS DI MALANG;2019;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1121/924
705;Dr. Istiadi, S.T., M.T.;14;Sistem Pendukung Keputusan Seleksi Karyawan Baru Pada Pt. MMS Dengan Metode Fuzzy Tsukamoto;2019;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1112/915
706;Dr. Istiadi, S.T., M.T.;14;SISTEM PENGENDALI TRAFFIC, BEBAN, DAN PERINGATAN DINI PADA JEMBATAN DENGAN PEMANTAU BERBASIS ANDROID;2019;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1114/917
707;Dr. Istiadi, S.T., M.T.;14;Sistem Penunjang Keputusan Pemilihan Pengurus Bem Menggunakan Metode Fmadm (Fuzzy Multiple Additive Decision Weigth) Dengan Metode Saw (Simple Additve Weigth);2019;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:7PzlFSSx8tAC
708;Dr. Istiadi, S.T., M.T.;14;SISTEM PENUNJANG KEPUTUSAN PEMILIHAN PENGURUS BEM MENGGUNAKAN METODE FMADM DENGAN METODE SAW;2019;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1133/936
709;Dr. Istiadi, S.T., M.T.;14;APLIKASI PEMANTAU SUHU MESIN PENETAS TELUR BERBASIS IOT ANDROID;2018;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/681/632
710;Dr. Istiadi, S.T., M.T.;14;Expert System for Mobile Consulting Services with Position Detection;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&cstart=100&pagesize=100&citation_for_view=fh1GHqgAAAAJ:4DMP91E08xMC
711;Dr. Istiadi, S.T., M.T.;14;PENERAPAN TEKNOLOGI PENGENDALI FERMENTASI TEMPE BAGI USAHA KRUDEL LARISO KELURAHAN PURWANTORO KOTA MALANG;2018;Pengabdian Masyarakat;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/727/677
712;Dr. Istiadi, S.T., M.T.;14;PERANCANGAN SISTEM DETEKSI BANJIR BERBASIS IoT;2018;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/678/629
713;Dr. Istiadi, S.T., M.T.;14;Perancangan Sistem Irigasi Otomatis Dengan Wireless Sensor Network (Wsn) Berbasis Energi Surya;2018;Penelitian;Google Scholar, Garuda;https://jurnal.umk.ac.id/index.php/simet/article/view/2407
714;Dr. Istiadi, S.T., M.T.;14;PERANCANGAN SISTEM MONITORING SUHU GUDANG BERBASIS INTERNET OF THINGS (IOT);2018;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/659/611
715;Dr. Istiadi, S.T., M.T.;14;A knowledge base repository model for multiple domain problems of distributed expert system;2017;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049374428&origin=inward
716;Dr. Istiadi, S.T., M.T.;14;An online expert system for consultation services using a mobile application interface;2016;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84973375134&origin=inward
717;Dr. Istiadi, S.T., M.T.;14;Domain Based Web Retrieval Driven by Semantic Representation of Personal Knowledge Organizer;2016;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84971016522&origin=inward
718;Dr. Istiadi, S.T., M.T.;14;Toward SCORM generating based on semantic representation of knowledge organizer;2016;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85016001804&origin=inward
719;Dr. Istiadi, S.T., M.T.;14;Consultation Services Using IVR Telephony Based on Expert System Perspective;2015;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84966670348&origin=inward
720;Dr. Istiadi, S.T., M.T.;14;Heterocyclization reactions of pyruvic acids and aminoazoles with controlled chemoselectivity;2015;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:J-pR_7NvFogC
721;Dr. Istiadi, S.T., M.T.;14;An Agent Model of Domain based Information Seeking on Personal Knowledge Organizer;2014;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84949928296&origin=inward
722;Dr. Istiadi, S.T., M.T.;14;Enhancing Online Expert System Consultation Service with Short Message Service Interface;2014;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84927948732&origin=inward
723;Dr. Istiadi, S.T., M.T.;14;Providing Information Sources Domain for Information Seeking Agent From Organizing Knowledge;2014;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84927936374&origin=inward
724;Dr. Istiadi, S.T., M.T.;14;Representing Knowledge Base into Database for WAP and Web-based Expert System;2013;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:d1gkVwhDpl0C
725;Dr. Istiadi, S.T., M.T.;14;An Ontology Model for Organizing Information Resources Sharing on Personal Web;2012;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&pagesize=100&citation_for_view=fh1GHqgAAAAJ:u5HHmVD_uO8C
726;Dr. Istiadi, S.T., M.T.;14;Model Ontologi Representasi Pengetahuan untuk Pengorganisasian Sumber Daya Pengetahuan;2012;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&cstart=100&pagesize=100&citation_for_view=fh1GHqgAAAAJ:UebtZRa9Y70C
727;Dr. Istiadi, S.T., M.T.;14;APLIKASI SISTEM PAKAR DENGAN PENDEKATAN INTERACTIVE VOICE RESPONSE (IVR) MENGGUNAKAN MEDIA TELEPON UNTUK DIAGNOSIS PENYAKIT DEMAM BERDARAH DENGUE;2011;Penelitian;Garuda;http://widyagama.ac.id/ejournal/index.php/widyateknika/article/view/111
728;Dr. Istiadi, S.T., M.T.;14;APLIKASI SISTEM PAKAR BERBASIS WAP SITEDENGAN PENDEKATAN STATIS UNTUK DIAGNOSIS GANGGUAN MESIN SEPEDA MOTOR;2010;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=fh1GHqgAAAAJ&cstart=100&pagesize=100&citation_for_view=fh1GHqgAAAAJ:9yKSN-GCB0IC
